x,y
342,724
220,50
199,53
514,502
371,63
298,153
98,154
67,110
93,622
404,492
187,415
134,194
177,272
73,52
244,220
145,97
613,929
539,593
687,587
416,669
469,688
663,618
350,76
344,89
376,55
71,138
104,82
88,752
564,374
570,357
667,383
693,412
525,397
565,352
47,586
344,732
276,152
128,137
115,179
30,44
78,832
942,564
943,534
675,652
412,448
395,500
159,497
88,285
565,101
424,63
196,618
184,674
222,554
155,526
230,571
323,324
321,114
253,66
219,52
185,43
473,783
498,805
411,645
354,785
302,828
874,799
736,74
122,504
222,466
222,557
62,493
182,362
179,343
417,340
31,56
76,578
67,550
404,391
310,659
338,574
344,368
326,306
441,410
399,600
390,618
831,930
415,701
485,614
573,412
310,350
360,582
289,636
321,621
321,435
419,257
478,202
416,164
448,161
495,213
61,476
367,851
388,782
316,846
428,694
106,785
161,47
127,166
185,42
929,570
258,544
389,632
370,619
407,59
388,87
330,47
269,44
492,547
553,339
542,550
419,456
666,379
523,493
563,578
715,56
516,398
527,389
481,454
701,352
650,388
580,379
553,504
462,501
418,434
338,382
253,242
323,400
325,363
298,265
207,128
958,963
464,591
690,316
236,593
170,668
325,550
204,493
216,233
207,235
327,433
156,76
775,113
463,549
933,651
945,600
957,589
938,706
898,559
824,537
722,687
474,782
211,613
114,570
183,251
198,248
268,260
211,282
619,431
514,464
615,570
432,402
501,597
454,637
464,476
629,103
600,54
673,55
377,72
49,140
39,99
376,529
269,319
199,152
148,75
162,151
946,801
574,512
962,698
934,670
839,344
728,382
909,178
115,806
115,393
82,346
296,692
346,728
263,644
359,898
173,86
752,818
651,667
615,956
549,906
517,930
395,583
591,362
732,237
964,535
338,714
242,588
315,642
746,742
747,699
657,606
780,964
308,442
329,450
322,451
243,146
240,548
249,575
443,63
190,245
126,129
122,86
32,29
652,606
741,303
699,328
412,857
345,742
665,961
575,947
400,951
398,936
401,596
710,598
820,915
886,836
557,486
591,431
504,546
477,598
537,654
706,754
340,585
289,818
316,802
868,863
925,659
343,690
311,640
887,656
371,428
341,385
37,219
92,251
71,214
125,213
307,65
677,369
691,950
966,964
952,914
448,423
494,355
171,379
401,54
436,60
234,466
305,507
815,781
709,746
644,924
461,902
528,747
675,909
394,856
526,470
489,537
477,442
438,640
487,622
431,819
901,742
725,320
101,79
226,700
187,710
396,729
517,811
497,408
297,302
280,496
400,953
371,926
326,917
458,889
583,856
419,444
385,394
265,688
234,471
266,705
365,610
250,542
120,674
222,525
224,796
262,200
315,54
297,337
257,293
253,278
170,99
761,512
399,765
321,692
311,673
242,609
408,505
492,59
287,345
328,289
284,262
143,100
631,608
658,604
623,572
814,598
820,501
326,898
401,599
390,64
170,439
185,421
188,455
112,463
48,348
258,231
232,195
101,149
951,538
505,695
466,644
494,663
412,609
322,447
202,368
158,128
78,783
910,972
758,296
777,329
799,355
801,415
688,342
218,603
222,628
252,618
248,607
322,615
190,196
