x,y
885,232
727,353
533,803
455,538
806,97
565,590
333,596
740,78
753,124
798,142
257,750
390,861
393,771
561,962
274,949
753,286
937,239
902,183
871,164
672,605
769,447
589,584
699,667
587,526
687,595
622,638
497,657
530,491
630,584
562,565
483,476
409,672
540,374
811,139
936,287
946,285
799,70
864,151
904,162
943,277
907,262
618,568
176,891
438,690
741,581
727,618
700,581
593,528
621,574
530,541
657,390
919,249
271,937
586,686
281,697
735,527
896,311
918,391
936,446
552,465
547,428
792,542
896,532
913,588
919,698
655,418
355,851
515,809
743,795
727,881
940,563
772,90
681,216
530,451
543,507
341,663
297,664
266,715
354,726
144,891
121,510
805,149
653,58
725,121
740,65
774,122
290,929
517,604
93,717
155,825
457,433
425,433
105,882
284,874
587,546
326,905
110,891
556,459
80,834
788,440
799,498
653,664
268,789
153,912
596,788
794,224
338,930
211,874
493,483
220,876
287,921
368,649
308,575
323,570
848,186
699,218
688,281
558,122
594,345
342,924
71,792
543,551
911,264
941,552
934,293
847,324
952,263
489,794
507,779
943,382
581,438
765,563
638,399
520,495
292,508
315,663
222,729
417,615
416,623
425,725
617,615
533,590
666,639
692,332
684,374
692,315
620,405
82,830
933,200
773,421
571,506
791,297
931,326
606,569
906,194
776,594
507,336
488,235
617,387
794,469
900,153
546,549
304,937
900,537
683,526
391,516
525,553
627,603
616,436
562,533
755,381
357,791
371,882
571,373
585,363
961,408
194,525
267,957
677,693
684,728
743,760
635,629
713,110
694,98
189,869
731,218
562,140
558,238
616,401
464,469
523,458
589,534
245,592
594,392
556,487
653,603
656,644
588,416
606,538
470,490
583,598
634,602
591,629
241,766
346,955
440,956
906,147
518,586
793,86
595,320
582,459
611,566
585,599
628,683
818,164
134,824
118,809
963,599
332,801
394,775
689,391
861,211
934,334
192,851
359,629
628,418
561,512
588,421
299,925
508,531
566,468
930,239
927,209
312,947
624,679
673,708
580,707
324,672
526,505
594,378
615,415
788,484
568,566
272,875
414,937
335,937
349,736
558,472
675,110
790,567
279,927
222,921
65,654
253,927
528,163
456,501
593,440
522,575
513,589
621,114
128,665
758,136
757,368
670,430
75,559
240,441
260,452
292,956
964,335
898,322
923,218
840,347
521,520
221,887
772,526
766,527
397,922
382,909
795,577
773,599
647,647
636,774
653,847
257,687
674,406
662,386
390,351
963,529
899,396
875,144
844,96
900,222
423,716
174,811
320,703
689,474
493,959
429,956
436,956
357,962
769,382
588,94
610,59
620,57
932,303
394,517
443,558
394,602
398,594
547,476
551,527
321,721
354,724
348,732
684,453
956,312
761,396
753,363
799,496
307,677
316,835
586,778
564,690
922,589
891,256
573,531
348,940
510,101
293,821
309,801
360,794
403,735
592,579
766,528
341,732
678,447
234,926
684,473
666,477
702,499
653,497
936,509
961,530
957,497
260,683
335,686
593,368
276,952
793,122
804,183
901,144
380,904
275,793
465,626
419,708
421,649
275,946
373,829
899,564
703,743
823,849
876,756
833,735
241,700
307,796
206,802
289,904
578,678
656,632
624,642
604,624
677,707
761,684
679,699
509,808
557,717
538,684
649,925
929,901
606,320
452,515
317,710
723,525
683,520
862,491
522,485
420,401
572,472
421,491
522,507
413,751
397,728
468,649
574,433
623,423
224,808
769,99
613,437
730,364
549,556
219,763
122,675
71,812
558,807
943,498
837,506
931,466
935,522
962,343
704,755
483,678
644,633
517,791
471,459
688,902
318,939
764,337
683,466
938,241
240,946
346,784
328,599
324,595
329,611
326,603
588,944
933,404
804,81
540,590
602,551
433,542
475,465
130,893
470,499
851,125
818,174
822,132
662,300
567,512
776,592
933,310
506,792
428,609
804,312
509,500
951,316
301,935
704,611
247,740
909,483
437,634
722,681
756,356
782,272
784,213
663,614
692,589
651,625
699,592
502,685
467,853
807,214
800,278
154,888
523,569
751,309
755,304
742,312
754,304
646,643
545,552
423,741
370,714
310,824
431,865
138,848
946,286
833,107
941,225
812,76
702,184
647,94
937,314
515,567
278,930
303,833
107,772
414,778
487,692
783,120
541,573
486,492
436,960
530,906
930,225
543,469
342,695
328,556
741,378
579,379
663,667
819,256
277,948
451,595
353,703
362,692
929,561
653,640
890,234
484,687
925,559
944,552
675,644
866,206
489,539
843,91
943,248
239,919
740,136
694,458
928,268
479,422
453,537
433,631
452,643
447,738
908,382
685,679
462,433
354,514
766,131
538,955
537,496
773,334
819,352
476,900
395,494
386,441
403,954
188,697
910,535
751,319
343,601
264,534
316,480
410,579
348,518
303,675
425,725
204,928
684,680
592,550
486,781
791,113
787,100
692,203
562,435
663,401
616,570
577,387
749,282
902,284
266,780
916,207
715,97
787,103
904,174
960,288
679,424
557,507
766,76
852,141
948,297
857,218
821,227
495,473
959,593
715,322
811,491
334,727
273,661
449,644
497,682
503,700
322,707
338,724
416,704
309,803
451,944
515,921
312,408
328,568
511,541
397,521
475,475
593,415
586,596
578,558
405,625
396,603
400,601
398,580
361,933
524,689
582,712
530,715
504,587
728,894
487,646
281,960
960,292
954,322
963,351
764,379
302,910
629,586
855,441
826,496
513,416
59,602
783,384
186,912
748,474
746,364
788,418
261,919
557,535
761,399
837,161
823,189
744,352
393,866
839,207
798,155
824,143
817,89
926,320
338,740
468,928
834,742
821,738
875,775
858,915
810,493
835,594
776,256
698,222
394,592
588,966
575,934
525,645
595,379
265,714
306,830
646,620
578,610
745,719
957,366
505,954
950,326
584,415
499,515
472,914
234,788
281,826
338,940
610,511
684,416
493,605
533,679
528,500
827,87
962,305
247,956
408,623
357,727
696,321
669,278
855,370
806,495
504,539
473,552
365,735
554,444
746,314
545,699
570,849
558,584
577,598
528,596
548,476
590,340
837,497
511,109
551,83
935,592
891,632
832,687
956,862
418,939
590,518
576,576
476,475
655,601
587,671
490,629
360,722
491,598
680,661
929,251
492,474
487,460
501,478
896,493
149,362
806,493
624,516
686,393
834,312
734,63
883,192
245,942
547,505
443,603
694,300
672,282
688,407
685,479
280,949
313,928
881,205
943,234
288,907
700,335
708,394
520,179
759,456
642,610
394,517
912,504
578,604
866,187
944,485
585,872
521,935
219,923
646,309
186,913
310,833
283,803
588,608
671,666
264,891
564,497
598,600
657,74
667,761
602,414
576,375
539,390
817,162
674,181
944,268
795,286
290,935
704,381
178,400
902,264
650,627
624,602
202,883
457,962
411,630
658,926
820,524
311,513
911,253
318,448
218,558
195,503
498,531
82,565
764,226
797,154
251,781
563,448
621,414
641,158
729,217
917,258
559,494
683,451
242,904
170,887
192,903
114,763
164,824
279,912
86,540
105,592
801,305
460,648
498,667
902,241
446,476
549,132
626,412
520,572
444,490
421,470
525,541
828,548
599,618
493,789
674,739
341,658
285,636
230,712
242,782
699,434
571,560
528,588
626,599
648,653
274,698
347,624
428,919
645,433
951,323
250,908
317,922
238,887
257,902
639,604
518,560
348,690
586,560
493,515
429,431
58,583
700,380
581,255
898,201
791,227
356,739
359,725
668,646
318,918
811,258
121,790
848,103
840,134
599,428
653,435
336,695
885,231
548,351
936,249
907,210
633,407
660,391
694,354
594,324
376,639
233,556
238,549
548,936
956,300
308,854
905,376
957,378
922,345
955,302
890,228
238,754
688,558
763,268
953,472
596,568
596,712
428,621
707,350
720,363
493,456
917,245
714,221
808,291
353,740
594,588
958,371
306,675
284,663
776,441
726,361
831,336
931,268
956,398
390,348
281,921
398,523
433,420
786,482
926,195
781,78
541,511
710,299
608,523
585,536
785,312
462,886
498,961
809,511
913,238
498,340
889,221
917,193
430,312
498,335
483,275
481,341
678,406
694,434
699,384
182,929
327,926
318,942
359,844
897,362
932,421
693,64
274,934
956,296
550,539
362,849
542,843
961,413
956,417
555,688
783,73
774,89
245,936
664,67
547,482
668,386
897,208
527,534
772,96
644,426
202,538
606,630
533,487
683,584
128,825
557,739
618,760
681,836
663,435
796,445
358,941
88,830
717,617
953,254
939,432
920,585
240,698
237,739
239,758
478,440
518,414
612,443
698,500
373,648
361,638
946,565
770,434
599,540
308,707
336,715
331,614
922,577
312,942
534,529
350,714
599,639
392,750
959,288
910,153
916,236
391,648
363,715
615,392
347,720
640,108
962,474
631,598
724,388
657,345
870,223
577,703
898,276
704,348
272,890
636,684
291,649
285,950
698,496
549,815
589,859
666,905
958,639
187,851
332,909
492,961
770,726
726,679
735,713
830,864
782,113
360,936
548,906
644,591
940,571
401,607
178,837
260,939
275,939
278,913
632,948
328,710
509,527
885,242
557,106
771,357
901,241
397,526
390,863
575,675
495,675
505,678
695,670
479,544
539,530
502,684
582,459
656,489
511,687
215,907
558,562
828,188
248,890
411,868
953,421
925,335
261,732
482,860
239,891
855,360
408,569
854,192
851,216
962,330
525,563
603,549
650,406
953,298
599,583
691,569
439,591
282,889
301,900
303,917
858,109
946,290
943,242
953,365
947,366
930,532
644,639
599,523
315,938
180,927
304,666
495,453
577,468
691,599
424,738
395,768
333,850
299,807
422,649
350,700
506,468
591,675
613,608
480,477
554,544
532,570
333,601
535,483
488,905
916,188
933,492
964,520
963,513
948,383
907,435
511,675
566,904
585,552
834,517
526,362
497,478
957,306
384,756
257,953
787,135
787,110
653,61
658,111
461,505
469,429
674,418
214,563
194,535
221,764
220,723
284,953
849,378
470,639
343,530
542,812
515,773
581,857
231,884
517,698
127,811
439,52
628,672
494,511
686,340
590,452
248,636
242,675
407,859
284,958
597,591
622,600
951,236
805,148
228,629
239,649
171,672
925,313
921,326
792,290
909,257
888,373
290,647
295,929
568,698
506,57
504,99
659,236
345,805
606,590
965,508
692,99
589,317
100,544
93,616
115,642
439,436
476,553
324,898
347,807
754,360
760,487
902,275
935,567
941,578
548,495
340,709
316,611
683,731
398,963
667,98
933,309
228,942
739,373
837,344
963,524
768,327
711,336
658,481
558,495
827,156
952,273
959,328
362,961
402,718
617,601
312,689
346,712
405,565
293,931
438,491
402,427
479,854
626,419
918,512
910,543
696,480
516,673
521,447
62,606
299,50
84,795
271,898
98,819
330,742
328,448
240,879
479,549
824,155
738,181
598,941
601,907
509,612
292,861
539,466
950,229
880,195
858,103
510,846
495,779
767,63
959,315
728,356
656,415
487,526
446,449
425,583
635,602
570,550
543,958
526,954
815,936
577,101
651,124
954,370
956,367
942,226
777,385
302,852
289,924
493,524
780,282
240,495
228,727
145,140
168,198
67,309
754,394
531,935
664,480
878,197
426,705
569,688
862,295
344,927
335,940
557,231
564,244
559,552
169,820
60,532
107,558
269,646
943,260
957,308
708,218
385,959
67,763
89,788
680,447
676,449
600,601
543,578
336,701
341,729
218,894
504,350
632,615
751,526
878,488
373,634
381,638
317,634
881,223
603,391
767,441
519,692
341,784
406,912
227,945
204,927
699,150
659,470
637,657
208,825
943,294
961,321
763,355
772,359
939,316
961,407
137,895
322,683
558,601
760,134
777,449
550,732
960,441
935,485
925,535
83,779
557,487
422,492
217,811
235,892
314,916
80,766
524,590
255,883
384,865
808,408
916,249
771,358
802,360
810,332
687,319
585,533
263,926
348,948
720,149
321,741
325,732
282,933
513,480
545,366
589,410
736,322
734,314
362,625
513,53
537,52
241,685
900,264
813,141
79,736
69,755
657,607
671,674
526,917
231,881
335,784
598,528
947,410
492,484
665,382
667,428
496,527
620,588
183,458
254,432
242,689
246,746
248,919
209,881
233,690
813,224
910,272
893,270
386,596
723,473
580,382
217,557
327,295
939,509
907,587
554,576
511,456
309,640
201,786
264,672
458,780
546,722
811,456
712,686
338,569
235,780
277,929
254,944
258,258
482,453
303,489
697,571
272,537
242,677
301,897
822,246
848,103
527,909
663,700
668,656
650,676
284,805
277,853
682,553
635,635
711,686
557,828
535,942
176,916
882,211
737,222
64,664
640,373
611,501
301,692
313,498
838,350
820,599
258,772
274,654
240,676
589,352
900,234
499,949
121,784
780,472
949,418
942,539
586,459
580,452
535,902
507,920
790,866
931,856
846,778
605,263
360,614
206,749
511,507
939,381
426,722
335,742
416,788
941,498
590,684
597,713
909,753
933,505
188,550
207,877
750,241
583,814
637,783
417,767
920,271
950,326
422,671
769,297
493,501
342,948
519,935
436,684
774,216
436,470
635,611
765,119
236,932
180,810
223,898
196,759
664,603
677,448
908,319
396,843
438,783
420,930
417,933
365,928
916,328
504,466
767,95
706,110
928,253
506,597
873,782
889,848
447,956
266,950
552,484
907,244
187,851
103,838
371,956
325,956
475,949
326,727
572,509
51,463
569,795
936,323
948,429
314,610
717,195
691,205
462,683
644,383
511,569
878,217
903,221
633,625
575,607
675,335
338,919
835,93
345,640
360,616
519,663
809,493
705,542
804,372
925,391
429,618
265,640
267,764
459,649
185,661
926,198
957,570
746,146
541,572
677,367
537,595
483,328
826,345
403,644
519,227
199,876
499,960
313,271
308,839
936,295
611,626
769,524
672,598
913,640
693,668
734,676
537,595
562,947
836,318
752,222
953,280
902,244
239,762
547,560
449,637
160,807
722,367
480,566
361,929
361,597
145,917
853,104
243,944
272,957
283,955
276,856
749,171
283,915
573,577
688,120
257,945
870,199
858,197
776,101
678,377
700,341
608,614
244,934
888,244
924,195
892,280
788,70
738,620
500,962
459,626
927,219
336,734
350,737
329,687
660,378
436,926
857,109
885,182
779,235
710,346
603,565
867,103
930,694
892,311
927,301
523,531
544,395
548,391
628,385
682,360
886,798
894,929
826,894
589,297
164,867
238,951
315,931
285,946
159,850
947,501
661,642
800,383
851,373
512,540
540,567
496,622
413,568
465,424
898,296
948,386
479,481
443,620
273,783
228,579
256,780
917,452
958,500
623,962
448,581
483,608
495,548
443,772
441,774
421,793
366,775
611,961
236,948
723,153
285,898
513,927
650,653
696,676
796,561
265,854
424,638
422,632
398,614
666,162
580,334
805,507
422,760
420,949
131,860
194,789
333,958
461,939
465,648
554,584
554,534
920,357
203,933
298,693
563,416
579,465
322,959
920,526
628,766
604,737
895,374
829,162
734,159
624,502
891,209
911,232
108,728
514,959
897,252
895,140
458,667
913,497
897,500
552,526
617,403
926,600
609,377
544,494
283,700
825,510
941,367
888,162
773,230
282,957
689,535
686,580
700,561
406,606
331,680
564,693
613,742
574,696
416,577
765,470
480,851
684,696
250,579
204,844
91,850
763,131
260,211
750,514
868,506
853,519
411,684
589,763
959,525
587,689
451,774
501,777
591,558
160,813
111,572
247,749
680,717
575,713
629,766
426,694
686,664
285,631
178,679
480,498
562,497
310,960
523,481
485,516
581,801
656,884
901,237
744,315
758,355
462,610
308,902
598,659
661,755
692,840
718,682
699,651
829,741
942,279
793,383
704,541
331,931
832,519
776,586
543,492
893,188
961,417
953,491
517,681
544,962
824,141
946,331
273,707
314,660
274,705
308,727
438,684
240,565
586,430
670,409
561,516
569,524
99,863
216,921
648,428
935,329
670,641
350,700
339,735
573,809
959,402
686,513
790,275
675,455
820,151
456,883
407,732
641,793
421,770
366,730
605,636
262,957
455,443
431,605
963,319
955,424
963,638
198,823
741,338
721,338
708,331
209,739
527,453
685,434
694,434
795,457
944,584
914,576
264,721
344,657
500,520
616,601
640,607
483,692
529,721
481,644
677,745
592,606
487,778
497,662
306,569
353,581
245,603
342,745
486,693
432,680
594,675
653,380
662,422
622,432
679,446
614,622
622,655
673,736
750,124
545,51
351,657
585,571
763,377
783,385
733,374
232,708
956,305
418,396
783,432
733,369
716,359
736,318
363,593
964,445
763,397
762,374
347,700
937,309
607,623
716,666
775,513
960,627
921,604
591,929
937,248
692,319
548,741
478,419
684,267
794,396
506,619
192,768
932,573
169,895
553,842
568,843
529,808
581,111
599,58
297,490
220,939
246,917
458,962
558,398
764,330
421,723
430,668
963,411
836,221
601,571
604,610
936,448
831,135
944,356
930,329
314,444
828,136
836,137
304,960
963,364
252,713
314,639
381,621
712,329
805,404
813,455
762,482
958,298
817,102
907,205
740,65
263,647
958,411
965,524
874,152
893,337
651,100
459,662
626,629
380,648
309,958
598,619
411,709
871,158
548,673
430,683
668,632
610,658
951,353
83,564
240,623
323,610
400,644
82,599
216,654
793,123
911,325
959,331
931,449
535,924
560,901
450,870
551,574
875,204
910,216
515,477
772,100
549,681
728,596
731,180
495,679
955,659
956,618
931,636
885,849
594,543
928,236
249,879
329,525
271,704
793,94
641,290
579,550
565,93
481,208
554,709
474,562
368,712
184,901
85,831
293,958
937,390
410,912
424,766
642,150
232,884
340,394
812,106
817,123
855,157
414,343
363,697
953,362
941,327
574,442
570,245
568,242
596,277
905,267
957,389
510,827
570,801
638,785
427,671
484,746
728,193
950,277
849,98
135,857
588,458
946,368
265,784
334,845
286,946
295,814
154,688
194,672
671,479
701,447
585,511
405,624
353,584
704,378
690,292
335,739
83,763
293,926
653,84
702,181
953,510
266,952
869,151
230,947
885,128
783,434
772,451
698,445
883,491
506,699
505,663
531,668
610,681
448,561
557,480
489,560
256,957
387,247
270,781
694,476
281,953
568,552
472,853
606,781
347,781
707,684
311,684
270,942
626,583
326,686
312,950
903,245
596,318
843,414
687,392
593,529
649,409
870,366
497,591
620,679
423,743
687,430
363,531
583,157
262,234
496,339
922,182
890,137
228,896
287,851
203,851
415,784
608,545
960,447
825,476
925,443
950,347
960,473
352,934
237,928
322,926
143,905
790,575
773,573
724,719
164,917
584,613
785,767
493,448
524,239
899,290
920,351
288,928
679,350
730,328
941,292
949,519
958,297
925,252
919,226
870,214
642,496
788,409
581,332
348,584
884,141
183,896
328,719
297,694
486,916
533,933
567,918
899,555
899,389
926,249
899,249
823,140
817,197
476,478
709,101
684,414
677,359
635,393
676,268
677,443
487,622
546,541
315,692
545,556
724,370
702,397
848,202
583,539
641,600
113,759
672,428
693,400
696,407
736,302
487,636
442,531
308,638
640,426
561,584
697,336
764,438
685,604
776,369
774,348
799,346
804,458
84,699
699,516
906,422
440,631
473,656
627,631
388,920
644,609
707,664
740,757
935,202
903,280
947,360
556,541
477,631
214,865
363,782
346,627
330,511
572,522
68,637
893,300
289,506
414,299
800,89
623,254
521,918
427,700
428,580
428,579
336,625
811,210
494,607
502,685
659,89
544,527
618,578
556,693
601,758
614,662
672,368
590,370
398,644
381,582
744,157
729,369
724,335
460,448
573,510
655,601
519,903
673,390
467,339
460,485
611,313
592,308
774,109
721,116
663,371
799,448
401,849
615,960
509,577
566,564
629,659
843,191
499,952
268,944
530,356
507,235
543,288
821,257
914,228
645,229
762,290
789,139
896,244
797,135
585,595
711,368
513,332
576,466
589,335
384,956
682,472
954,264
443,472
564,574
554,562
51,602
131,663
813,126
597,532
936,255
905,272
454,546
423,644
491,856
380,614
243,643
309,829
920,246
259,867
730,230
757,363
768,326
960,538
338,720
339,739
490,535
119,723
99,871
98,876
676,672
288,860
363,900
444,820
957,301
269,843
477,535
547,540
183,897
416,732
294,959
436,222
138,648
392,613
449,526
631,580
230,900
313,434
423,622
309,626
772,448
751,146
781,210
603,762
599,731
70,550
114,493
472,650
554,565
318,527
57,429
437,552
339,638
335,528
931,280
298,893
306,927
624,236
640,232
417,868
537,731
652,503
377,589
590,687
455,671
527,756
551,950
682,935
826,550
819,97
879,173
782,118
369,782
346,809
955,420
962,500
786,270
818,243
579,579
685,445
590,440
571,430
893,288
530,840
714,216
689,558
846,379
852,385
825,582
795,444
543,478
609,593
605,563
533,568
719,232
802,409
826,330
744,376
873,118
610,633
594,707
422,404
953,273
936,247
198,844
792,143
534,546
597,549
790,85
894,249
841,216
628,290
106,691
902,590
905,598
508,851
507,353
616,299
264,946
193,871
619,649
160,638
160,811
761,399
671,472
772,473
478,646
221,906
684,266
661,276
534,469
365,727
303,819
612,571
913,548
904,410
702,613
709,717
670,699
789,774
821,660
920,566
669,674
726,721
680,652
880,884
959,860
928,885
965,968
969,928
