x,y
323,523
88,428
51,522
55,466
107,355
104,334
570,95
713,170
271,75
306,558
324,474
267,63
137,313
66,304
124,82
695,853
764,774
414,585
447,572
395,505
756,294
830,191
324,589
255,623
311,668
783,875
828,860
874,804
892,871
438,442
675,961
865,870
881,866
912,871
871,918
878,906
673,656
912,838
369,703
329,661
498,219
162,161
146,62
126,78
136,115
145,109
988,987
360,515
912,158
714,322
671,365
700,333
667,311
482,427
697,394
694,456
477,561
319,699
749,287
596,228
499,70
610,381
965,519
335,686
677,352
630,438
261,180
184,183
151,133
37,107
48,57
669,214
967,936
958,963
958,973
309,439
401,353
299,266
317,415
330,637
260,635
390,622
262,727
216,725
505,225
268,227
81,124
398,426
368,631
924,970
907,980
899,872
745,293
692,336
839,206
763,332
145,177
836,818
947,548
574,613
743,722
896,794
931,730
689,667
635,623
620,636
683,608
706,675
354,599
576,543
289,123
168,96
174,93
185,58
196,80
318,662
246,709
452,651
518,754
307,691
528,490
911,247
259,647
754,332
679,267
787,243
312,653
345,370
448,521
191,522
276,491
374,369
350,378
563,540
806,233
847,314
566,508
274,644
326,662
553,924
522,946
583,919
357,626
364,597
489,664
187,90
264,108
45,38
651,928
549,923
542,545
565,689
621,584
226,723
501,351
521,453
576,588
726,521
778,330
750,739
749,718
702,723
194,550
120,509
52,451
390,365
58,177
179,173
144,182
173,258
968,783
470,746
482,729
382,95
445,424
162,565
113,802
188,783
113,694
741,225
815,181
409,935
743,329
764,325
663,179
98,386
126,301
673,432
761,398
561,330
544,331
680,354
667,287
938,311
273,180
199,184
166,78
153,139
939,962
282,684
716,897
934,631
942,587
963,336
800,650
808,675
784,674
328,420
278,336
498,667
550,684
326,296
302,300
192,155
206,108
120,63
153,77
652,961
366,383
333,339
396,393
409,277
285,297
223,805
99,716
586,685
923,575
852,409
508,685
934,592
960,589
263,434
248,597
198,549
255,672
204,665
372,788
257,266
165,197
115,142
56,210
51,83
526,69
484,85
570,67
96,628
319,631
199,405
233,612
184,286
162,287
685,107
327,71
329,57
287,65
267,104
84,52
160,141
129,57
