x,y
2017,369,425
2017,927,279
2017,173,830
2017,830,209
2017,467,440
2017,790,111
2017,582,598
2017,812,124
2017,596,549
2017,733,373
2017,859,109
2017,352,848
2017,573,473
2017,314,959
2017,773,80
2017,289,937
2017,639,161
2017,960,343
2017,894,341
2017,883,369
2017,861,123
2017,343,631
2017,117,764
2017,397,400
2017,961,299
2017,76,666
2017,255,950
2017,643,688
2017,243,936
2017,648,56
2017,752,288
2017,830,464
2017,777,482
2017,282,958
2017,735,359
2017,939,378
2017,254,747
2017,223,898
2017,955,280
2017,958,317
2017,667,438
2017,941,522
2017,845,211
2017,697,63
2017,242,651
2017,346,346
2017,153,842
2017,831,86
2017,881,132
2017,278,947
2017,142,826
2017,745,320
2017,279,932
2017,462,346
2017,740,242
2017,579,851
2017,462,513
2017,125,890
2017,763,420
2017,678,452
2017,624,577
2017,87,846
2017,105,862
2017,902,211
2017,775,406
2017,762,296
2017,802,397
2017,528,493
2017,646,368
2017,587,351
2017,484,617
2017,317,960
2017,907,262
2017,461,483
2017,825,588
2017,230,739
2017,221,874
2017,169,587
2017,624,665
2017,923,238
2017,319,802
2017,247,949
2017,929,310
2017,948,245
2017,395,899
2017,291,959
2017,293,959
2017,72,819
2017,359,629
2017,573,416
2017,634,395
2017,475,609
2017,486,627
2017,221,611
2017,226,883
2017,163,881
2017,964,352
2017,964,377
2017,230,883
2017,526,946
2017,212,869
2017,634,585
2017,109,837
2017,665,394
2017,878,223
2017,282,952
2017,284,949
2017,146,865
2017,143,861
2017,319,953
2017,882,235
2017,479,494
2017,77,741
2017,74,774
2017,894,138
2017,884,242
2017,126,871
2017,602,518
2017,531,440
2017,214,890
2017,165,911
2017,210,818
2017,117,742
2017,326,801
2017,623,584
2017,963,400
2017,562,572
2017,163,901
2017,306,944
2017,285,675
2017,442,533
2017,873,134
2017,214,898
2017,874,210
2017,796,220
2017,609,674
2017,314,958
2017,901,290
2017,951,298
2017,281,945
2017,791,88
2017,809,474
2017,80,820
2017,103,842
2017,112,690
2017,105,725
2017,746,71
2017,487,918
2017,946,336
2017,841,125
2017,597,327
2017,290,928
2017,609,609
2017,506,414
2017,929,290
2017,599,549
2017,574,564
2017,545,725
2017,626,600
2017,519,541
2017,249,929
2017,392,637
2017,550,593
2017,322,959
2017,546,578
2017,902,259
2017,756,456
2017,658,697
2017,711,202
2017,899,235
2017,699,569
2017,378,242
2017,959,456
2017,452,793
2017,418,758
2017,505,920
2017,520,221
2017,261,924
2017,592,456
2017,556,442
2017,963,504
2017,913,158
2017,644,609
2017,299,926
2017,538,642
2017,557,556
2017,400,572
2017,609,659
2017,666,381
2017,65,786
2017,315,959
2017,881,127
2017,871,183
2017,459,319
2017,660,291
2017,819,105
2017,404,357
2017,326,424
2017,646,73
2017,341,908
2017,442,837
2017,913,314
2017,951,246
2017,559,469
2017,586,333
2017,649,432
2017,629,505
2017,875,219
2017,909,281
2017,318,806
2017,613,653
2017,570,475
2017,591,394
2017,596,607
2017,603,563
2017,577,567
2017,548,550
2017,703,219
2017,270,856
2017,267,865
2017,291,958
2017,659,433
2017,796,152
2017,261,758
2017,893,333
2017,336,795
2017,60,724
2017,408,386
2017,890,130
2017,338,830
2017,423,710
2017,477,566
2017,537,813
2017,562,469
2017,870,224
2017,370,778
2017,329,674
2017,938,329
2017,949,326
2017,639,435
2017,491,836
2017,444,857
2017,448,870
2017,778,424
2017,832,346
2017,797,364
2017,372,936
2017,569,574
2017,591,566
2017,733,136
2017,740,147
2017,783,99
2017,943,231
2017,464,903
2017,371,791
2017,264,932
2017,158,830
2017,487,310
2017,432,335
2017,589,389
2017,896,136
2017,917,286
2017,274,948
2017,942,227
2017,598,682
2017,494,494
2017,299,851
2017,562,594
2017,655,90
2017,713,58
2017,838,529
2017,840,183
2017,584,443
2017,471,904
2017,456,664
2017,53,660
2017,820,228
2017,899,177
2017,389,647
2017,627,382
2017,323,956
2017,852,103
2017,892,212
2017,894,188
2017,55,731
2017,274,642
2017,946,272
2017,892,234
2017,961,315
2017,231,883
2017,706,326
2017,297,958
2017,916,214
2017,959,298
2017,309,937
2017,898,150
2017,108,797
2017,367,386
2017,481,510
2017,654,312
2017,665,438
2017,776,399
2017,752,593
2017,596,558
2017,567,434
2017,396,731
2017,485,646
2017,920,203
2017,408,585
2017,951,284
2017,896,145
2017,883,216
2017,710,456
2017,956,344
2017,897,219
2017,85,798
2017,395,571
2017,903,268
2017,284,656
2017,230,625
2017,893,200
2017,765,67
2017,279,948
2017,900,244
2017,934,281
2017,592,553
2017,250,955
2017,345,936
2017,573,536
2017,802,378
2017,510,484
2017,954,279
2017,959,345
2017,288,957
2017,955,473
2017,933,271
2017,939,262
2017,271,943
2017,303,940
2017,375,925
2017,270,897
2017,182,863
2017,216,881
2017,159,682
2017,395,956
2017,289,958
2017,943,327
2017,514,486
2017,569,545
2017,543,520
2017,85,764
2017,177,859
2017,925,253
2017,618,572
2017,888,502
2017,483,660
2017,227,936
2017,285,953
2017,270,940
2017,894,205
2017,335,941
2017,291,958
2017,372,834
2017,283,960
2017,481,745
2017,437,586
2017,191,785
2017,456,533
2017,692,368
2017,513,930
2017,545,562
2017,692,606
2017,314,961
2017,883,502
2017,960,311
2017,120,665
2017,478,495
2017,687,70
2017,959,314
2017,136,858
2017,73,818
2017,157,802
2017,498,941
2017,925,294
2017,295,695
2017,281,950
2017,180,886
2017,862,191
2017,613,651
2017,581,595
2017,290,957
2017,594,575
2017,956,297
2017,955,339
2017,620,655
2017,202,909
2017,281,935
2017,797,153
2017,825,354
2017,521,569
2017,879,228
2017,234,900
2017,276,944
2017,185,809
2017,580,578
2017,524,798
2017,595,369
2017,854,181
2017,907,199
2017,916,261
2017,940,239
2017,425,713
2017,250,944
2017,371,931
2017,384,866
2017,932,204
2017,327,589
2017,263,930
2017,773,302
2017,611,532
2017,558,561
